system,observable,snr_db,trial,tau,dim,lyap_max,kse_ub,lyap_spec,rmse
lorenz63_highres_J1,x_smooth_25,90.0,0,60,7,0.0211208090186119,0.0211208090186119,0.0211;-0.0042;-0.1492;-0.3569,5.533705184035013
lorenz63_highres_J1,x_smooth_25,90.0,1,60,7,0.0207910854369401,0.0207910854369401,0.0208;-0.0045;-0.1490;-0.3496,5.514430021297531
lorenz63_highres_J1,x_smooth_25,90.0,2,60,7,0.0209648162126541,0.0209648162126541,0.0210;-0.0033;-0.1424;-0.3463,5.290674054040442
lorenz63_highres_J1,x_smooth_25,75.0,0,60,7,0.0273710489273071,0.0273710489273071,0.0274;-0.0128;-0.1276;-0.3281,5.714062418946124
lorenz63_highres_J1,x_smooth_25,75.0,1,60,7,0.026892302557826,0.026892302557826,0.0269;-0.0122;-0.1211;-0.3160,5.389032437108589
lorenz63_highres_J1,x_smooth_25,75.0,2,60,7,0.0248010586947202,0.0248010586947202,0.0248;-0.0108;-0.1266;-0.3388,5.297345537084798
lorenz63_highres_J1,x_smooth_25,55.0,0,60,7,0.0487296096980571,0.0487296096980571,0.0487;-0.0180;-0.1224;-0.3257,5.5810524912685535
lorenz63_highres_J1,x_smooth_25,55.0,1,60,7,0.0489974096417427,0.0489974096417427,0.0490;-0.0180;-0.1230;-0.3251,5.321843593956454
lorenz63_highres_J1,x_smooth_25,55.0,2,60,7,0.0509964637458324,0.0509964637458324,0.0510;-0.0178;-0.1269;-0.3322,5.433971508745083
lorenz63_highres_J1,x_smooth_100,90.0,0,130,7,0.0617725774645805,0.0617725774645805,0.0618;-0.0143;-0.1204;-0.3394,7.637735066853886
lorenz63_highres_J1,x_smooth_100,90.0,1,130,7,0.0596219822764396,0.0596219822764396,0.0596;-0.0141;-0.1190;-0.3450,6.718034215787288
lorenz63_highres_J1,x_smooth_100,90.0,2,130,7,0.0609834901988506,0.0609834901988506,0.0610;-0.0146;-0.1177;-0.3426,7.086073505704489
lorenz63_highres_J1,x_smooth_100,75.0,0,130,7,0.0745522156357765,0.0745522156357765,0.0746;-0.0209;-0.1303;-0.3504,7.665374068880246
lorenz63_highres_J1,x_smooth_100,75.0,1,130,7,0.0743098780512809,0.0743098780512809,0.0743;-0.0212;-0.1333;-0.3451,6.9870649091821795
lorenz63_highres_J1,x_smooth_100,75.0,2,130,7,0.0732785984873771,0.0732785984873771,0.0733;-0.0182;-0.1272;-0.3479,7.210343782041677
lorenz63_highres_J1,x_smooth_100,55.0,0,130,7,0.0965955555438995,0.0965955555438995,0.0966;-0.0168;-0.1414;-0.3662,8.401200755403181
lorenz63_highres_J1,x_smooth_100,55.0,1,130,7,0.1001264005899429,0.1001264005899429,0.1001;-0.0214;-0.1474;-0.3727,6.745685710700403
lorenz63_highres_J1,x_smooth_100,55.0,2,130,7,0.0975942611694336,0.0975942611694336,0.0976;-0.0168;-0.1427;-0.3606,7.049872675466404
lorenz63_highres_J1,z_smooth_5,90.0,0,20,7,0.0393426269292831,0.0393426269292831,0.0393;-0.0177;-0.1381;-0.3325,5.222371996845908
lorenz63_highres_J1,z_smooth_5,90.0,1,20,7,0.0389286316931247,0.0389286316931247,0.0389;-0.0172;-0.1369;-0.3346,5.071555842044365
lorenz63_highres_J1,z_smooth_5,90.0,2,20,7,0.0394496768712997,0.0394496768712997,0.0394;-0.0187;-0.1395;-0.3302,4.997633507654002
lorenz63_highres_J1,z_smooth_5,75.0,0,20,7,0.0402890034019947,0.0402890034019947,0.0403;-0.0212;-0.1323;-0.3370,5.161053187908577
lorenz63_highres_J1,z_smooth_5,75.0,1,20,7,0.0403307080268859,0.0403307080268859,0.0403;-0.0202;-0.1267;-0.3358,5.298705576424902
lorenz63_highres_J1,z_smooth_5,75.0,2,20,7,0.0395100750029087,0.0395100750029087,0.0395;-0.0207;-0.1284;-0.3462,4.939375388363167
lorenz63_highres_J1,z_smooth_5,55.0,0,20,7,0.0531869158148765,0.0531869158148765,0.0532;-0.0221;-0.1212;-0.3413,5.125807775103501
lorenz63_highres_J1,z_smooth_5,55.0,1,20,7,0.052075371146202,0.052075371146202,0.0521;-0.0225;-0.1248;-0.3386,5.104873312925017
lorenz63_highres_J1,z_smooth_5,55.0,2,20,7,0.0519195757806301,0.0519195757806301,0.0519;-0.0209;-0.1267;-0.3321,4.953857020462052
lorenz63_highres_J1,z_smooth_25,90.0,0,20,7,0.0326307229697704,0.0326307229697704,0.0326;-0.0114;-0.1268;-0.3217,5.69343049918643
lorenz63_highres_J1,z_smooth_25,90.0,1,20,7,0.0333184972405433,0.0333184972405433,0.0333;-0.0107;-0.1246;-0.3181,5.401616503889735
lorenz63_highres_J1,z_smooth_25,90.0,2,20,7,0.0333067737519741,0.0333067737519741,0.0333;-0.0112;-0.1247;-0.3142,4.932759051604892
lorenz63_highres_J1,z_smooth_25,75.0,0,20,7,0.031434915959835,0.031434915959835,0.0314;-0.0164;-0.1276;-0.3261,5.080352691881871
lorenz63_highres_J1,z_smooth_25,75.0,1,20,7,0.0310891866683959,0.0310891866683959,0.0311;-0.0165;-0.1223;-0.3329,5.012709359241283
lorenz63_highres_J1,z_smooth_25,75.0,2,20,7,0.0328865461051464,0.0328865461051464,0.0329;-0.0185;-0.1227;-0.3319,4.994595813198459
lorenz63_highres_J1,z_smooth_25,55.0,0,20,7,0.0467663891613483,0.0467663891613483,0.0468;-0.0198;-0.1212;-0.3316,4.95258270520652
lorenz63_highres_J1,z_smooth_25,55.0,1,20,7,0.0453882589936256,0.0453882589936256,0.0454;-0.0227;-0.1190;-0.3346,5.002166941911428
lorenz63_highres_J1,z_smooth_25,55.0,2,20,7,0.0460101962089538,0.0460101962089538,0.0460;-0.0183;-0.1245;-0.3310,4.949382240178595
lorenz63_highres_J1,z_smooth_100,90.0,0,40,7,0.0812923908233642,0.0924820825457573,0.0813;0.0112;-0.0684;-0.3197,6.3169234293422685
lorenz63_highres_J1,z_smooth_100,90.0,1,40,7,0.0814447849988937,0.0898333638906478,0.0814;0.0084;-0.0650;-0.3350,6.783341519847976
lorenz63_highres_J1,z_smooth_100,90.0,2,40,7,0.0814317539334297,0.0912620648741722,0.0814;0.0098;-0.0693;-0.3306,6.314488980970105
lorenz63_highres_J1,z_smooth_100,75.0,0,40,7,0.0858573541045188,0.0858573541045188,0.0859;-0.0022;-0.1063;-0.3280,6.3287195103552625
lorenz63_highres_J1,z_smooth_100,75.0,1,40,7,0.088422879576683,0.088422879576683,0.0884;-0.0005;-0.1065;-0.3195,7.030745103242377
lorenz63_highres_J1,z_smooth_100,75.0,2,40,7,0.0890500992536544,0.0890500992536544,0.0891;-0.0003;-0.1069;-0.3271,6.313905730735427
lorenz63_highres_J1,z_smooth_100,55.0,0,40,7,0.115972988307476,0.115972988307476,0.1160;-0.0050;-0.1368;-0.3643,6.40104816507816
lorenz63_highres_J1,z_smooth_100,55.0,1,40,7,0.1150640994310379,0.1150640994310379,0.1151;-0.0070;-0.1378;-0.3568,6.962833157174347
lorenz63_highres_J1,z_smooth_100,55.0,2,40,7,0.1141379103064537,0.1141379103064537,0.1141;-0.0067;-0.1380;-0.3704,6.2491608755376005
lorenz63_highres_J1,dxdt,90.0,0,20,7,0.046504683792591,0.046504683792591,0.0465;-0.0063;-0.1214;-0.3108,6.46358627597511
lorenz63_highres_J1,dxdt,90.0,1,20,7,0.047936987131834,0.047936987131834,0.0479;-0.0062;-0.1244;-0.3108,5.281724367319018
lorenz63_highres_J1,dxdt,90.0,2,20,7,0.0470859557390213,0.0470859557390213,0.0471;-0.0054;-0.1231;-0.3041,5.5594745268303045
lorenz63_highres_J1,dxdt,75.0,0,20,7,0.050550639629364,0.050550639629364,0.0506;-0.0113;-0.1176;-0.3223,6.172351416308362
lorenz63_highres_J1,dxdt,75.0,1,20,7,0.0518697164952755,0.0518697164952755,0.0519;-0.0124;-0.1173;-0.3129,6.199955249521956
lorenz63_highres_J1,dxdt,75.0,2,20,7,0.0507392436265945,0.0507392436265945,0.0507;-0.0113;-0.1183;-0.3120,6.182806519430962
lorenz63_highres_J1,dxdt,55.0,0,20,7,0.0802412405610084,0.0802412405610084,0.0802;-0.0126;-0.1237;-0.3503,6.277342952805311
lorenz63_highres_J1,dxdt,55.0,1,20,7,0.0827807635068893,0.0827807635068893,0.0828;-0.0134;-0.1212;-0.3594,6.10092764631723
lorenz63_highres_J1,dxdt,55.0,2,20,7,0.0834622606635093,0.0834622606635093,0.0835;-0.0119;-0.1256;-0.3425,5.632905815228959
lorenz63_highres_J1,dzdt,90.0,0,20,7,0.0521770939230918,0.0521770939230918,0.0522;-0.0138;-0.1002;-0.3591,5.9072115588952006
lorenz63_highres_J1,dzdt,90.0,1,20,7,0.0534067079424858,0.0534067079424858,0.0534;-0.0122;-0.1036;-0.3557,5.912847591338338
lorenz63_highres_J1,dzdt,90.0,2,20,7,0.0532468147575855,0.0532468147575855,0.0532;-0.0136;-0.0978;-0.3540,5.919649496889243
lorenz63_highres_J1,dzdt,75.0,0,20,7,0.0498778000473976,0.0498778000473976,0.0499;-0.0130;-0.1212;-0.3519,5.904993744873172
lorenz63_highres_J1,dzdt,75.0,1,20,7,0.0492247901856899,0.0492247901856899,0.0492;-0.0162;-0.1200;-0.3440,5.939880295565946
lorenz63_highres_J1,dzdt,75.0,2,20,7,0.0492190383374691,0.0492190383374691,0.0492;-0.0155;-0.1228;-0.3538,5.907284943746031
lorenz63_highres_J1,dzdt,55.0,0,20,7,0.0740950033068656,0.0740950033068656,0.0741;-0.0125;-0.1296;-0.3351,5.967692911645855
lorenz63_highres_J1,dzdt,55.0,1,20,7,0.0700080618262291,0.0700080618262291,0.0700;-0.0115;-0.1236;-0.3483,5.9364452914773675
lorenz63_highres_J1,dzdt,55.0,2,20,7,0.0692369490861892,0.0692369490861892,0.0692;-0.0089;-0.1302;-0.3322,5.891298220121071
lorenz63_highres_J1,d2xdt2,90.0,0,10,7,0.0433822534978389,0.0434018224477767,0.0434;0.0000;-0.1194;-0.3088,5.797561233648575
lorenz63_highres_J1,d2xdt2,90.0,1,10,7,0.0429603271186351,0.044752150774002,0.0430;0.0018;-0.1205;-0.3159,4.35382689234039
lorenz63_highres_J1,d2xdt2,90.0,2,10,7,0.0422081761062145,0.0443109571933746,0.0422;0.0021;-0.1197;-0.3160,5.539601355944395
lorenz63_highres_J1,d2xdt2,75.0,0,10,7,0.039973996579647,0.039973996579647,0.0400;-0.0044;-0.1205;-0.3337,5.313398295454828
lorenz63_highres_J1,d2xdt2,75.0,1,10,7,0.0411515869200229,0.0411515869200229,0.0412;-0.0039;-0.1215;-0.3314,3.5238854642959856
lorenz63_highres_J1,d2xdt2,75.0,2,10,7,0.038261167705059,0.038261167705059,0.0383;-0.0025;-0.1197;-0.3278,4.124456673740641
lorenz63_highres_J1,d2xdt2,55.0,0,10,7,0.062720388174057,0.062720388174057,0.0627;-0.0050;-0.1177;-0.3505,5.5610818142303495
lorenz63_highres_J1,d2xdt2,55.0,1,10,7,0.0632557943463325,0.0632557943463325,0.0633;-0.0066;-0.1181;-0.3433,5.217747383190104
lorenz63_highres_J1,d2xdt2,55.0,2,10,7,0.0607350245118141,0.0607350245118141,0.0607;-0.0046;-0.1176;-0.3450,4.673427176531867
lorenz63_highres_J1,x_squared,90.0,0,20,7,0.0453220345079898,0.0453220345079898,0.0453;-0.0016;-0.1227;-0.3228,5.774035120643981
lorenz63_highres_J1,x_squared,90.0,1,20,7,0.0454981550574302,0.0454981550574302,0.0455;-0.0024;-0.1254;-0.3279,5.85713679152472
lorenz63_highres_J1,x_squared,90.0,2,20,7,0.0451182760298252,0.0451182760298252,0.0451;-0.0055;-0.1241;-0.3219,5.753188768755301
lorenz63_highres_J1,x_squared,75.0,0,20,7,0.0466290079057216,0.0466290079057216,0.0466;-0.0050;-0.1370;-0.3540,5.912594257659808
lorenz63_highres_J1,x_squared,75.0,1,20,7,0.0454982407391071,0.0454982407391071,0.0455;-0.0043;-0.1322;-0.3390,5.8210809387765226
lorenz63_highres_J1,x_squared,75.0,2,20,7,0.0454015359282493,0.0454015359282493,0.0454;-0.0044;-0.1356;-0.3661,5.769093236516715
lorenz63_highres_J1,x_squared,55.0,0,20,7,0.072856917977333,0.072856917977333,0.0729;-0.0017;-0.1198;-0.3422,5.926783351213496
lorenz63_highres_J1,x_squared,55.0,1,20,7,0.0701403245329856,0.0701403245329856,0.0701;-0.0028;-0.1222;-0.3480,5.789022640081059
lorenz63_highres_J1,x_squared,55.0,2,20,7,0.0720413699746131,0.0720413699746131,0.0720;-0.0046;-0.1284;-0.3367,5.75216554392845
lorenz63_highres_J1,z_squared,90.0,0,20,7,0.0403206460177898,0.0403206460177898,0.0403;-0.0220;-0.1562;-0.3373,5.555335099262379
lorenz63_highres_J1,z_squared,90.0,1,20,7,0.0415218919515609,0.0415218919515609,0.0415;-0.0229;-0.1559;-0.3397,5.387474683736801
lorenz63_highres_J1,z_squared,90.0,2,20,7,0.0400372259318828,0.0400372259318828,0.0400;-0.0219;-0.1597;-0.3345,5.41578903478876
lorenz63_highres_J1,z_squared,75.0,0,20,7,0.0424811132252216,0.0424811132252216,0.0425;-0.0251;-0.1471;-0.3643,5.3735761436257485
lorenz63_highres_J1,z_squared,75.0,1,20,7,0.0412833355367183,0.0412833355367183,0.0413;-0.0236;-0.1407;-0.3681,5.607047256311094
lorenz63_highres_J1,z_squared,75.0,2,20,7,0.0397496111690998,0.0397496111690998,0.0397;-0.0229;-0.1454;-0.3776,5.308573978442955
lorenz63_highres_J1,z_squared,55.0,0,20,7,0.0544834248721599,0.0544834248721599,0.0545;-0.0183;-0.1295;-0.3419,5.380329007242803
lorenz63_highres_J1,z_squared,55.0,1,20,7,0.0552616082131862,0.0552616082131862,0.0553;-0.0191;-0.1320;-0.3462,5.4772722075850995
lorenz63_highres_J1,z_squared,55.0,2,20,7,0.0542066991329193,0.0542066991329193,0.0542;-0.0178;-0.1316;-0.3420,5.376148900615433
lorenz63_highres_J1,log1p_z,90.0,0,20,7,0.0344128645956516,0.0344128645956516,0.0344;-0.0086;-0.1105;-0.3056,5.083105915939895
lorenz63_highres_J1,log1p_z,90.0,1,20,7,0.0343154668807983,0.0343154668807983,0.0343;-0.0076;-0.1129;-0.3028,5.333301457732322
lorenz63_highres_J1,log1p_z,90.0,2,20,7,0.0352137684822082,0.0352137684822082,0.0352;-0.0086;-0.1105;-0.3084,5.097226091341816
lorenz63_highres_J1,log1p_z,75.0,0,20,7,0.0344649404287338,0.0344649404287338,0.0345;-0.0190;-0.1266;-0.3421,5.177457314420514
lorenz63_highres_J1,log1p_z,75.0,1,20,7,0.0328826382756233,0.0328826382756233,0.0329;-0.0155;-0.1254;-0.3405,5.050153744973944
lorenz63_highres_J1,log1p_z,75.0,2,20,7,0.0320116579532623,0.0320116579532623,0.0320;-0.0167;-0.1246;-0.3452,5.13165661968587
lorenz63_highres_J1,log1p_z,55.0,0,20,7,0.051630463451147,0.051630463451147,0.0516;-0.0247;-0.1208;-0.3449,5.212106065989642
lorenz63_highres_J1,log1p_z,55.0,1,20,7,0.0489684492349624,0.0489684492349624,0.0490;-0.0229;-0.1241;-0.3400,5.167877388553393
lorenz63_highres_J1,log1p_z,55.0,2,20,7,0.0484005585312843,0.0484005585312843,0.0484;-0.0235;-0.1219;-0.3327,5.130528050046162
lorenz63_highres_J1,x_plus_y,90.0,0,50,7,0.0260791182518005,0.0260791182518005,0.0261;-0.0061;-0.1494;-0.3546,5.6991723745212965
lorenz63_highres_J1,x_plus_y,90.0,1,50,7,0.028669299557805,0.028669299557805,0.0287;-0.0096;-0.1480;-0.3519,5.101733463134897
lorenz63_highres_J1,x_plus_y,90.0,2,50,7,0.0266461875289678,0.0266461875289678,0.0266;-0.0060;-0.1497;-0.3524,5.216334486124526
lorenz63_highres_J1,x_plus_y,75.0,0,50,7,0.0327837094664573,0.0327837094664573,0.0328;-0.0113;-0.1356;-0.3461,5.755040920091164
lorenz63_highres_J1,x_plus_y,75.0,1,50,7,0.0325368978083133,0.0325368978083133,0.0325;-0.0128;-0.1311;-0.3497,5.376020059202839
lorenz63_highres_J1,x_plus_y,75.0,2,50,7,0.0323211662471294,0.0323211662471294,0.0323;-0.0132;-0.1328;-0.3553,5.161699016251466
lorenz63_highres_J1,x_plus_y,55.0,0,50,7,0.0498157180845737,0.0498157180845737,0.0498;-0.0121;-0.1218;-0.3282,5.471864811469333
lorenz63_highres_J1,x_plus_y,55.0,1,50,7,0.0508219823241233,0.0508219823241233,0.0508;-0.0144;-0.1244;-0.3270,5.027950917296615
lorenz63_highres_J1,x_plus_y,55.0,2,50,7,0.0508409962058067,0.0508409962058067,0.0508;-0.0150;-0.1230;-0.3296,5.406621294909333
lorenz63_highres_J1,radial,90.0,0,20,7,0.0350233167409896,0.0350233167409896,0.0350;-0.0160;-0.1422;-0.3339,5.304859060744383
lorenz63_highres_J1,radial,90.0,1,20,7,0.033415250480175,0.033415250480175,0.0334;-0.0146;-0.1393;-0.3256,5.069558639269853
lorenz63_highres_J1,radial,90.0,2,20,7,0.0332718826830387,0.0332718826830387,0.0333;-0.0148;-0.1413;-0.3291,5.036636790658526
lorenz63_highres_J1,radial,75.0,0,20,7,0.0340168513357639,0.0340168513357639,0.0340;-0.0186;-0.1384;-0.3431,5.252685748215131
lorenz63_highres_J1,radial,75.0,1,20,7,0.0340831018984317,0.0340831018984317,0.0341;-0.0181;-0.1296;-0.3382,5.10908416667584
lorenz63_highres_J1,radial,75.0,2,20,7,0.03538304194808,0.03538304194808,0.0354;-0.0190;-0.1321;-0.3542,5.023149722423874
lorenz63_highres_J1,radial,55.0,0,20,7,0.0477166250348091,0.0477166250348091,0.0477;-0.0218;-0.1205;-0.3374,5.209399583860965
lorenz63_highres_J1,radial,55.0,1,20,7,0.0466928668320179,0.0466928668320179,0.0467;-0.0221;-0.1240;-0.3404,5.075143062578285
lorenz63_highres_J1,radial,55.0,2,20,7,0.0455757193267345,0.0455757193267345,0.0456;-0.0203;-0.1228;-0.3317,4.993930605795746
lorenz63_highres_J1,x_times_y,90.0,0,20,7,0.0580632612109184,0.0580632612109184,0.0581;-0.0026;-0.1258;-0.3551,5.879615878080209
lorenz63_highres_J1,x_times_y,90.0,1,20,7,0.0573482699692249,0.0586240254342556,0.0573;0.0013;-0.1306;-0.3625,6.0189040027174014
lorenz63_highres_J1,x_times_y,90.0,2,20,7,0.0554637648165226,0.0554637648165226,0.0555;-0.0014;-0.1273;-0.3490,5.89364331126923
lorenz63_highres_J1,x_times_y,75.0,0,20,7,0.0478217005729675,0.0478217005729675,0.0478;-0.0041;-0.1424;-0.3674,6.035588440209565
lorenz63_highres_J1,x_times_y,75.0,1,20,7,0.0488068610429763,0.0488068610429763,0.0488;-0.0050;-0.1380;-0.3678,5.845918309608024
lorenz63_highres_J1,x_times_y,75.0,2,20,7,0.0482682585716247,0.0482682585716247,0.0483;-0.0023;-0.1478;-0.3834,5.814660745000562
lorenz63_highres_J1,x_times_y,55.0,0,20,7,0.0713740587234497,0.0713740587234497,0.0714;-0.0003;-0.1245;-0.3420,5.866212417469883
lorenz63_highres_J1,x_times_y,55.0,1,20,7,0.0675139501690864,0.0675139501690864,0.0675;-0.0053;-0.1222;-0.3480,5.900229014105898
lorenz63_highres_J1,x_times_y,55.0,2,20,7,0.0687637999653816,0.0687637999653816,0.0688;-0.0023;-0.1200;-0.3331,5.833778263920779
lorenz63_highres_J1,x_int_w100,90.0,0,130,7,0.0587342269718647,0.0587342269718647,0.0587;-0.0130;-0.1153;-0.3397,8.827032772239605
lorenz63_highres_J1,x_int_w100,90.0,1,130,7,0.0576534420251846,0.0576534420251846,0.0577;-0.0144;-0.1209;-0.3430,7.028038591121873
lorenz63_highres_J1,x_int_w100,90.0,2,130,7,0.0599760375916957,0.0599760375916957,0.0600;-0.0155;-0.1187;-0.3410,7.609624757113212
lorenz63_highres_J1,x_int_w100,75.0,0,130,7,0.0729286074638366,0.0729286074638366,0.0729;-0.0220;-0.1325;-0.3480,7.773692759765129
lorenz63_highres_J1,x_int_w100,75.0,1,130,7,0.0707971602678299,0.0707971602678299,0.0708;-0.0174;-0.1278;-0.3394,7.570379834627012
lorenz63_highres_J1,x_int_w100,75.0,2,130,7,0.0711870640516281,0.0711870640516281,0.0712;-0.0187;-0.1292;-0.3459,8.454873518371944
lorenz63_highres_J1,x_int_w100,55.0,0,130,7,0.1004148125648498,0.1004148125648498,0.1004;-0.0160;-0.1455;-0.3647,9.11461087446233
lorenz63_highres_J1,x_int_w100,55.0,1,130,7,0.1034835577011108,0.1034835577011108,0.1035;-0.0182;-0.1427;-0.3663,8.036106001205619
lorenz63_highres_J1,x_int_w100,55.0,2,130,7,0.1016764342784881,0.1016764342784881,0.1017;-0.0183;-0.1417;-0.3694,7.466582980620815
lorenz63_highres_J1,x_int_w1000,90.0,0,137,7,0.0681772902607917,0.0681772902607917,0.0682;-0.0072;-0.0997;-0.4096,
lorenz63_highres_J1,x_int_w1000,90.0,1,137,7,0.0697295144200325,0.0697295144200325,0.0697;-0.0095;-0.0990;-0.4080,
lorenz63_highres_J1,x_int_w1000,90.0,2,137,7,0.068626083433628,0.068626083433628,0.0686;-0.0068;-0.1012;-0.4128,
lorenz63_highres_J1,x_int_w1000,75.0,0,137,7,0.0724455937743187,0.0724455937743187,0.0724;-0.0180;-0.1361;-0.3314,
lorenz63_highres_J1,x_int_w1000,75.0,1,136,7,0.0755932331085205,0.0755932331085205,0.0756;-0.0194;-0.1329;-0.3201,
lorenz63_highres_J1,x_int_w1000,75.0,2,136,7,0.0745164453983306,0.0745164453983306,0.0745;-0.0191;-0.1360;-0.3159,
lorenz63_highres_J1,x_int_w1000,55.0,0,137,7,0.0812783911824226,0.0812783911824226,0.0813;-0.0320;-0.1482;-0.3607,
lorenz63_highres_J1,x_int_w1000,55.0,1,137,7,0.0819870680570602,0.0819870680570602,0.0820;-0.0281;-0.1443;-0.3601,
lorenz63_highres_J1,x_int_w1000,55.0,2,136,7,0.0816353112459182,0.0816353112459182,0.0816;-0.0289;-0.1460;-0.3694,
lorenz63_highres_J1,z_int_w100,90.0,0,40,7,0.0763884112238884,0.0867348462343216,0.0764;0.0103;-0.0672;-0.3174,7.173083406027324
lorenz63_highres_J1,z_int_w100,90.0,1,40,7,0.0781432315707206,0.0864758864045143,0.0781;0.0083;-0.0697;-0.3177,18.06239485410341
lorenz63_highres_J1,z_int_w100,90.0,2,40,7,0.0772230252623558,0.0853627547621727,0.0772;0.0081;-0.0690;-0.3220,17.033750246913343
lorenz63_highres_J1,z_int_w100,75.0,0,40,7,0.0859600305557251,0.0859600305557251,0.0860;-0.0021;-0.1090;-0.3375,7.104441941979039
lorenz63_highres_J1,z_int_w100,75.0,1,40,7,0.084412433207035,0.084412433207035,0.0844;-0.0022;-0.1067;-0.3272,11.13852300872304
lorenz63_highres_J1,z_int_w100,75.0,2,40,7,0.0831767097115516,0.0831767097115516,0.0832;-0.0022;-0.1045;-0.3299,9.067919090420489
lorenz63_highres_J1,z_int_w100,55.0,0,40,7,0.1209828406572341,0.1209828406572341,0.1210;-0.0102;-0.1397;-0.3620,7.111410996834115
lorenz63_highres_J1,z_int_w100,55.0,1,40,7,0.1167201697826385,0.1167201697826385,0.1167;-0.0080;-0.1395;-0.3663,21.704478649424004
lorenz63_highres_J1,z_int_w100,55.0,2,40,7,0.117298275232315,0.117298275232315,0.1173;-0.0082;-0.1410;-0.3593,18.26804646296282
lorenz63,y_squared,inf,0,20,7,0.0740349441766738,0.1049740016460418,0.0740;0.0309;-0.0644;-0.1844,5.979693278584466
lorenz63,y_squared,inf,1,20,7,0.0740349441766738,0.1049740016460418,0.0740;0.0309;-0.0644;-0.1844,5.90468933799032
lorenz63,y_squared,inf,2,20,7,0.0740349441766738,0.1049740016460418,0.0740;0.0309;-0.0644;-0.1844,5.850352570483056
lorenz63,y_squared,30.0,0,20,7,0.1588373631238937,0.1892556995153427,0.1588;0.0304;-0.0951;-0.3375,5.96441468794815
lorenz63,y_squared,30.0,1,20,7,0.1591265350580215,0.1969313323497772,0.1591;0.0378;-0.0940;-0.3425,5.903104764889514
lorenz63,y_squared,30.0,2,20,7,0.1607757955789566,0.1949718594551086,0.1608;0.0342;-0.0995;-0.3382,5.828100695893032
lorenz63,y_squared,20.0,0,20,7,0.1800205558538437,0.2307511866092682,0.1800;0.0507;-0.0870;-0.3366,5.895573321152978
lorenz63,y_squared,20.0,1,20,7,0.1827179938554763,0.2291738986968994,0.1827;0.0465;-0.0852;-0.3394,5.908420356160817
lorenz63,y_squared,20.0,2,20,7,0.1849534660577774,0.2365142852067947,0.1850;0.0516;-0.0848;-0.3379,5.77267917199933
lorenz63,y_squared,15.0,0,20,7,0.1952234655618667,0.2513373494148254,0.1952;0.0561;-0.0808;-0.3309,5.862088007728843
lorenz63,y_squared,15.0,1,20,7,0.1922314018011093,0.2493725568056106,0.1922;0.0571;-0.0810;-0.3354,5.792966596480519
lorenz63,y_squared,15.0,2,20,7,0.1918374747037887,0.2504703104496002,0.1918;0.0586;-0.0809;-0.3315,5.656389825881263
lorenz63,y_squared,10.0,0,20,7,0.2067609131336212,0.2685029208660126,0.2068;0.0617;-0.0782;-0.3300,5.965448591062219
lorenz63,y_squared,10.0,1,20,7,0.2023262530565261,0.2642200291156769,0.2023;0.0619;-0.0799;-0.3339,5.92476045675711
lorenz63,y_squared,10.0,2,20,7,0.2037076354026794,0.2703153491020202,0.2037;0.0666;-0.0756;-0.3334,5.829394788191322
lorenz63,x_times_z,inf,0,40,7,0.06511752307415,0.0837900042533874,0.0651;0.0187;-0.0673;-0.1460,5.529209103059046
lorenz63,x_times_z,inf,1,40,7,0.06511752307415,0.0837900042533874,0.0651;0.0187;-0.0673;-0.1460,5.227542859611138
lorenz63,x_times_z,inf,2,40,7,0.06511752307415,0.0837900042533874,0.0651;0.0187;-0.0673;-0.1460,5.0585478641522785
lorenz63,x_times_z,30.0,0,40,7,0.1298226863145828,0.1517474055290222,0.1298;0.0219;-0.1075;-0.3400,5.814661777500017
lorenz63,x_times_z,30.0,1,40,7,0.1311059147119522,0.151027575135231,0.1311;0.0199;-0.1071;-0.3414,5.125430507420875
lorenz63,x_times_z,30.0,2,40,7,0.130544975399971,0.1493435949087143,0.1305;0.0188;-0.1045;-0.3327,5.202403593819866
lorenz63,x_times_z,20.0,0,40,7,0.1641841679811477,0.205040156841278,0.1642;0.0409;-0.0885;-0.3280,5.347282269866224
lorenz63,x_times_z,20.0,1,40,7,0.1648322939872741,0.2014030665159225,0.1648;0.0366;-0.0926;-0.3382,5.20973321937127
lorenz63,x_times_z,20.0,2,40,7,0.1660165637731552,0.2088785618543625,0.1660;0.0429;-0.0943;-0.3437,4.9594076144000665
lorenz63,x_times_z,15.0,0,40,7,0.1796089559793472,0.2303038090467453,0.1796;0.0507;-0.0826;-0.3342,5.596216824246993
lorenz63,x_times_z,15.0,1,30,7,0.1823672205209732,0.2365729957818985,0.1824;0.0542;-0.0852;-0.3268,4.8912114144023295
lorenz63,x_times_z,15.0,2,30,7,0.1798326671123504,0.2315992712974548,0.1798;0.0518;-0.0832;-0.3284,5.082848893242098
lorenz63,x_times_z,10.0,0,30,7,0.1987504363059997,0.2607020139694214,0.1988;0.0620;-0.0749;-0.3278,5.442164165406112
lorenz63,x_times_z,10.0,1,30,7,0.1971777379512787,0.2552671730518341,0.1972;0.0581;-0.0772;-0.3335,4.927660711757533
lorenz63,x_times_z,10.0,2,30,7,0.1966459155082702,0.2572460770606994,0.1966;0.0606;-0.0804;-0.3326,5.089427913268263
lorenz63_sweep_J1,x,80.0,0,50,7,0.0272726584225893,0.0272726584225893,0.0273;-0.0100;-0.1345;-0.3495,5.497273800388305
