system,observable,snr_db,trial,tau,dim,int_dim,lyap_max,kse_ub,lyap_spec,rmse,loss
c24h50_noise,C1_to_C12,15.0,1,20,5,2,0.2750979959964752,0.3692665994167328,0.2751;0.0942;-0.0606;-0.3286,0.10388571,0.0261041205376386
c24h50_noise,C1_to_C12,15.0,2,20,5,2,0.2750979959964752,0.3692665994167328,0.2751;0.0942;-0.0606;-0.3286,0.1078934,0.0270510204136371
c24h50_noise,C1_to_C12,10.0,0,20,5,2,0.262826532125473,0.356082409620285,0.2628;0.0933;-0.0649;-0.3315,0.10488468,0.0262393597513437
c24h50_noise,C1_to_C12,10.0,1,20,5,2,0.262826532125473,0.356082409620285,0.2628;0.0933;-0.0649;-0.3315,0.10433725,0.0262054093182086
c24h50_noise,C1_to_C12,10.0,2,20,5,2,0.262826532125473,0.356082409620285,0.2628;0.0933;-0.0649;-0.3315,0.10432577,0.0254535116255283
c24h50_noise,C1_to_C13,30.0,0,30,5,2,0.2844299077987671,0.3848199248313904,0.2844;0.1004;-0.0605;-0.3310,0.10171509,0.0249460842460393
c24h50_noise,C1_to_C13,30.0,1,30,5,2,0.2844299077987671,0.3848199248313904,0.2844;0.1004;-0.0605;-0.3310,0.10229104,0.0251987725496292
c24h50_noise,C1_to_C13,30.0,2,30,5,2,0.2844299077987671,0.3848199248313904,0.2844;0.1004;-0.0605;-0.3310,0.10751581,0.0269525870680809
c24h50_noise,C1_to_C13,20.0,0,30,5,2,0.2824974656105041,0.3785070776939392,0.2825;0.0960;-0.0621;-0.3347,0.10179997,0.024962967261672
c24h50_noise,C1_to_C13,20.0,1,30,5,2,0.2824974656105041,0.3785070776939392,0.2825;0.0960;-0.0621;-0.3347,0.10234128,0.0252059623599052
c24h50_noise,C1_to_C13,20.0,2,30,5,2,0.2824974656105041,0.3785070776939392,0.2825;0.0960;-0.0621;-0.3347,0.108281076,0.0273267198354005
c24h50_noise,C1_to_C13,15.0,0,30,5,2,0.2725671529769897,0.3679937720298767,0.2726;0.0954;-0.0613;-0.3240,0.10416194,0.0258554369211196
c24h50_noise,C1_to_C13,15.0,1,30,5,2,0.2725671529769897,0.3679937720298767,0.2726;0.0954;-0.0613;-0.3240,0.102554835,0.025304801762104
